current_episode_id,current_domain,timestamp,rank_1_episode_id,rank_1_similarity,rank_1_domain,rank_1_research_area,rank_1_is_cross_domain,rank_1_edge_weight,rank_1_connection_type,rank_2_episode_id,rank_2_similarity,rank_2_domain,rank_2_research_area,rank_2_is_cross_domain,rank_2_edge_weight,rank_2_connection_type,rank_3_episode_id,rank_3_similarity,rank_3_domain,rank_3_research_area,rank_3_is_cross_domain,rank_3_edge_weight,rank_3_connection_type,rank_4_episode_id,rank_4_similarity,rank_4_domain,rank_4_research_area,rank_4_is_cross_domain,rank_4_edge_weight,rank_4_connection_type,rank_5_episode_id,rank_5_similarity,rank_5_domain,rank_5_research_area,rank_5_is_cross_domain,rank_5_edge_weight,rank_5_connection_type,rank_6_episode_id,rank_6_similarity,rank_6_domain,rank_6_research_area,rank_6_is_cross_domain,rank_6_edge_weight,rank_6_connection_type,rank_7_episode_id,rank_7_similarity,rank_7_domain,rank_7_research_area,rank_7_is_cross_domain,rank_7_edge_weight,rank_7_connection_type,rank_8_episode_id,rank_8_similarity,rank_8_domain,rank_8_research_area,rank_8_is_cross_domain,rank_8_edge_weight,rank_8_connection_type,rank_9_episode_id,rank_9_similarity,rank_9_domain,rank_9_research_area,rank_9_is_cross_domain,rank_9_edge_weight,rank_9_connection_type,rank_10_episode_id,rank_10_similarity,rank_10_domain,rank_10_research_area,rank_10_is_cross_domain,rank_10_edge_weight,rank_10_connection_type
53,smart cities,2025-06-19T02:30:03.718741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.9814305305480957,material science,Graph Neural Networks,True,1.9814305305480957,cross_domain,,,,,,,,,,,,,,,,,,,,,
53,smart cities,2025-06-19T02:30:03.718741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9235862493515015,healthcare AI,Quantum Computing,True,1.9235862493515015,cross_domain,,,,,,,,,,,,,,
53,smart cities,2025-06-19T02:30:03.718741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.017307996749878,space exploration,Edge AI,True,2.017307996749878,cross_domain,,,,,,,
53,smart cities,2025-06-19T02:30:03.718741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.9440561532974243,financial prediction,Edge AI,True,1.9440561532974243,cross_domain
54,industrial automation,2025-06-19T02:30:03.762646,38.0,2.019752025604248,social network analysis,Natural Language Processing,True,2.019752025604248,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,industrial automation,2025-06-19T02:30:03.762646,,,,,,,,36.0,2.004098415374756,biomedical research,Large Language Models,True,2.004098415374756,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,industrial automation,2025-06-19T02:30:03.762646,,,,,,,,,,,,,,,31.0,2.0033626556396484,smart cities,Neuromorphic Computing,True,2.0033626556396484,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,industrial automation,2025-06-19T02:30:03.762646,,,,,,,,,,,,,,,,,,,,,,18.0,1.948343276977539,genome analysis,Large Language Models,True,1.948343276977539,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,industrial automation,2025-06-19T02:30:03.762646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,2.0043551921844482,medical diagnosis,Explainable AI,True,2.0043551921844482,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,industrial automation,2025-06-19T02:30:03.762646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.949913501739502,healthcare AI,Quantum Computing,True,1.949913501739502,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,industrial automation,2025-06-19T02:30:03.762646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,2.0033469200134277,space exploration,Self-Supervised Learning,True,2.0033469200134277,cross_domain,,,,,,,,,,,,,,,,,,,,,
54,industrial automation,2025-06-19T02:30:03.762646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.9747036695480347,material science,Graph Neural Networks,True,1.9747036695480347,cross_domain,,,,,,,,,,,,,,
54,industrial automation,2025-06-19T02:30:03.762646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.9665457010269165,financial prediction,Edge AI,True,1.9665457010269165,cross_domain,,,,,,,
54,industrial automation,2025-06-19T02:30:03.762646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,1.8857700824737549,drug discovery,Neuromorphic Computing,True,1.8857700824737549,cross_domain
55,healthcare AI,2025-06-19T02:30:03.808463,36.0,2.0089597702026367,biomedical research,Large Language Models,True,2.0089597702026367,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,healthcare AI,2025-06-19T02:30:03.808463,,,,,,,,31.0,1.9950296878814697,smart cities,Neuromorphic Computing,True,1.9950296878814697,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,healthcare AI,2025-06-19T02:30:03.808463,,,,,,,,,,,,,,,5.0,2.016106605529785,cybersecurity,Federated Learning,True,2.016106605529785,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,healthcare AI,2025-06-19T02:30:03.808463,,,,,,,,,,,,,,,,,,,,,,42.0,1.9587963819503784,medical diagnosis,Explainable AI,True,1.9587963819503784,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,healthcare AI,2025-06-19T02:30:03.808463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.9843604564666748,material science,Graph Neural Networks,True,1.9843604564666748,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,healthcare AI,2025-06-19T02:30:03.808463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9274680614471436,healthcare AI,Quantum Computing,False,1.9274680614471436,same_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,healthcare AI,2025-06-19T02:30:03.808463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,1.8963344097137451,drug discovery,Neuromorphic Computing,True,1.8963344097137451,cross_domain,,,,,,,,,,,,,,,,,,,,,
55,healthcare AI,2025-06-19T02:30:03.808463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.9563167095184326,financial prediction,Edge AI,True,1.9563167095184326,cross_domain,,,,,,,,,,,,,,
55,healthcare AI,2025-06-19T02:30:03.808463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,1.9622290134429932,space exploration,Self-Supervised Learning,True,1.9622290134429932,cross_domain,,,,,,,
55,healthcare AI,2025-06-19T02:30:03.808463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,1.9856330156326294,space exploration,Edge AI,True,1.9856330156326294,cross_domain
56,agricultural technology,2025-06-19T02:30:03.851244,18.0,1.947505235671997,genome analysis,Large Language Models,True,1.947505235671997,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,agricultural technology,2025-06-19T02:30:03.851244,,,,,,,,31.0,1.9539611339569092,smart cities,Neuromorphic Computing,True,1.9539611339569092,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,agricultural technology,2025-06-19T02:30:03.851244,,,,,,,,,,,,,,,54.0,1.9207251071929932,healthcare AI,Large Language Models,True,1.9207251071929932,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,agricultural technology,2025-06-19T02:30:03.851244,,,,,,,,,,,,,,,,,,,,,,49.0,1.9036669731140137,drug discovery,Neuromorphic Computing,True,1.9036669731140137,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,agricultural technology,2025-06-19T02:30:03.851244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,1.9160740375518799,medical diagnosis,Explainable AI,True,1.9160740375518799,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,agricultural technology,2025-06-19T02:30:03.851244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,1.9660377502441406,space exploration,Self-Supervised Learning,True,1.9660377502441406,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,agricultural technology,2025-06-19T02:30:03.851244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.9529005289077759,material science,Graph Neural Networks,True,1.9529005289077759,cross_domain,,,,,,,,,,,,,,,,,,,,,
56,agricultural technology,2025-06-19T02:30:03.851244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9013983011245728,healthcare AI,Quantum Computing,True,1.9013983011245728,cross_domain,,,,,,,,,,,,,,
56,agricultural technology,2025-06-19T02:30:03.851244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,1.97037672996521,space exploration,Edge AI,True,1.97037672996521,cross_domain,,,,,,,
56,agricultural technology,2025-06-19T02:30:03.851244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.9105483293533325,financial prediction,Edge AI,True,1.9105483293533325,cross_domain
57,space exploration,2025-06-19T02:30:03.895096,36.0,2.0125420093536377,biomedical research,Large Language Models,True,2.0125420093536377,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,space exploration,2025-06-19T02:30:03.895096,,,,,,,,31.0,2.002054452896118,smart cities,Neuromorphic Computing,True,2.002054452896118,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,space exploration,2025-06-19T02:30:03.895096,,,,,,,,,,,,,,,54.0,1.9531389474868774,healthcare AI,Large Language Models,True,1.9531389474868774,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,space exploration,2025-06-19T02:30:03.895096,,,,,,,,,,,,,,,,,,,,,,42.0,1.9747934341430664,medical diagnosis,Explainable AI,True,1.9747934341430664,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,space exploration,2025-06-19T02:30:03.895096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,1.9226627349853516,drug discovery,Neuromorphic Computing,True,1.9226627349853516,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,space exploration,2025-06-19T02:30:03.895096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9491713047027588,healthcare AI,Quantum Computing,True,1.9491713047027588,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,space exploration,2025-06-19T02:30:03.895096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.0107421875,social network analysis,Self-Supervised Learning,True,2.0107421875,cross_domain,,,,,,,,,,,,,,,,,,,,,
57,space exploration,2025-06-19T02:30:03.895096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.9911234378814697,material science,Graph Neural Networks,True,1.9911234378814697,cross_domain,,,,,,,,,,,,,,
57,space exploration,2025-06-19T02:30:03.895096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.9727476835250854,financial prediction,Edge AI,True,1.9727476835250854,cross_domain,,,,,,,
57,space exploration,2025-06-19T02:30:03.895096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,1.981276512145996,space exploration,Self-Supervised Learning,False,1.981276512145996,same_domain
58,biomedical research,2025-06-19T02:30:03.938942,18.0,1.9878755807876587,genome analysis,Large Language Models,True,1.9878755807876587,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,biomedical research,2025-06-19T02:30:03.938942,,,,,,,,31.0,2.0068516731262207,smart cities,Neuromorphic Computing,True,2.0068516731262207,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,biomedical research,2025-06-19T02:30:03.938942,,,,,,,,,,,,,,,54.0,1.9708974361419678,healthcare AI,Large Language Models,True,1.9708974361419678,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,biomedical research,2025-06-19T02:30:03.938942,,,,,,,,,,,,,,,,,,,,,,42.0,2.00339412689209,medical diagnosis,Explainable AI,True,2.00339412689209,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,biomedical research,2025-06-19T02:30:03.938942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,2.004152297973633,space exploration,Self-Supervised Learning,True,2.004152297973633,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,biomedical research,2025-06-19T02:30:03.938942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9427030086517334,healthcare AI,Quantum Computing,True,1.9427030086517334,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,biomedical research,2025-06-19T02:30:03.938942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,1.9093854427337646,drug discovery,Neuromorphic Computing,True,1.9093854427337646,cross_domain,,,,,,,,,,,,,,,,,,,,,
58,biomedical research,2025-06-19T02:30:03.938942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.9751455783843994,material science,Graph Neural Networks,True,1.9751455783843994,cross_domain,,,,,,,,,,,,,,
58,biomedical research,2025-06-19T02:30:03.938942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.960726022720337,financial prediction,Edge AI,True,1.960726022720337,cross_domain,,,,,,,
58,biomedical research,2025-06-19T02:30:03.938942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,1.9995613098144531,space exploration,Edge AI,True,1.9995613098144531,cross_domain
59,environmental monitoring,2025-06-19T02:30:03.982168,18.0,2.0302963256835938,genome analysis,Large Language Models,True,2.0302963256835938,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,environmental monitoring,2025-06-19T02:30:03.982168,,,,,,,,54.0,1.9920498132705688,healthcare AI,Large Language Models,True,1.9920498132705688,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,environmental monitoring,2025-06-19T02:30:03.982168,,,,,,,,,,,,,,,31.0,2.0067081451416016,smart cities,Neuromorphic Computing,True,2.0067081451416016,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,environmental monitoring,2025-06-19T02:30:03.982168,,,,,,,,,,,,,,,,,,,,,,42.0,1.9831011295318604,medical diagnosis,Explainable AI,True,1.9831011295318604,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,environmental monitoring,2025-06-19T02:30:03.982168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,2.0113062858581543,material science,Graph Neural Networks,True,2.0113062858581543,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,environmental monitoring,2025-06-19T02:30:03.982168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,2.0142602920532227,space exploration,Self-Supervised Learning,True,2.0142602920532227,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,environmental monitoring,2025-06-19T02:30:03.982168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2.0018653869628906,financial prediction,Edge AI,True,2.0018653869628906,cross_domain,,,,,,,,,,,,,,,,,,,,,
59,environmental monitoring,2025-06-19T02:30:03.982168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.949041485786438,healthcare AI,Quantum Computing,True,1.949041485786438,cross_domain,,,,,,,,,,,,,,
59,environmental monitoring,2025-06-19T02:30:03.982168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,1.9143548011779785,drug discovery,Neuromorphic Computing,True,1.9143548011779785,cross_domain,,,,,,,
59,environmental monitoring,2025-06-19T02:30:03.982168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0354244709014893,natural language understanding,Natural Language Processing,True,2.0354244709014893,cross_domain
60,social network analysis,2025-06-19T02:30:04.026300,18.0,1.996402621269226,genome analysis,Large Language Models,True,1.996402621269226,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,social network analysis,2025-06-19T02:30:04.026300,,,,,,,,31.0,2.0033435821533203,smart cities,Neuromorphic Computing,True,2.0033435821533203,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,social network analysis,2025-06-19T02:30:04.026300,,,,,,,,,,,,,,,54.0,1.9696953296661377,healthcare AI,Large Language Models,True,1.9696953296661377,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,social network analysis,2025-06-19T02:30:04.026300,,,,,,,,,,,,,,,,,,,,,,42.0,1.990241527557373,medical diagnosis,Explainable AI,True,1.990241527557373,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,social network analysis,2025-06-19T02:30:04.026300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9542255401611328,healthcare AI,Quantum Computing,True,1.9542255401611328,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,social network analysis,2025-06-19T02:30:04.026300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,1.9129297733306885,drug discovery,Neuromorphic Computing,True,1.9129297733306885,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,social network analysis,2025-06-19T02:30:04.026300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,1.9831701517105103,space exploration,Self-Supervised Learning,True,1.9831701517105103,cross_domain,,,,,,,,,,,,,,,,,,,,,
60,social network analysis,2025-06-19T02:30:04.026300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.961625576019287,financial prediction,Edge AI,True,1.961625576019287,cross_domain,,,,,,,,,,,,,,
60,social network analysis,2025-06-19T02:30:04.026300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.9496098756790161,material science,Graph Neural Networks,True,1.9496098756790161,cross_domain,,,,,,,
60,social network analysis,2025-06-19T02:30:04.026300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,1.9782836437225342,autonomous systems,Graph Neural Networks,True,1.9782836437225342,cross_domain
61,genome analysis,2025-06-19T02:30:04.070503,38.0,2.0116701126098633,social network analysis,Natural Language Processing,True,2.0116701126098633,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,genome analysis,2025-06-19T02:30:04.070503,,,,,,,,36.0,1.9738423824310303,biomedical research,Large Language Models,True,1.9738423824310303,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,genome analysis,2025-06-19T02:30:04.070503,,,,,,,,,,,,,,,18.0,1.955812931060791,genome analysis,Large Language Models,False,1.955812931060791,same_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,genome analysis,2025-06-19T02:30:04.070503,,,,,,,,,,,,,,,,,,,,,,54.0,1.9477481842041016,healthcare AI,Large Language Models,True,1.9477481842041016,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,genome analysis,2025-06-19T02:30:04.070503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,1.984155297279358,medical diagnosis,Explainable AI,True,1.984155297279358,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,genome analysis,2025-06-19T02:30:04.070503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,1.9344936609268188,drug discovery,Neuromorphic Computing,True,1.9344936609268188,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,genome analysis,2025-06-19T02:30:04.070503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9561967849731445,healthcare AI,Quantum Computing,True,1.9561967849731445,cross_domain,,,,,,,,,,,,,,,,,,,,,
61,genome analysis,2025-06-19T02:30:04.070503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.996446132659912,material science,Graph Neural Networks,True,1.996446132659912,cross_domain,,,,,,,,,,,,,,
61,genome analysis,2025-06-19T02:30:04.070503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,2.0086288452148438,space exploration,Self-Supervised Learning,True,2.0086288452148438,cross_domain,,,,,,,
61,genome analysis,2025-06-19T02:30:04.070503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.9837315082550049,financial prediction,Edge AI,True,1.9837315082550049,cross_domain
62,material science,2025-06-19T02:30:04.115185,18.0,1.9874181747436523,genome analysis,Large Language Models,True,1.9874181747436523,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,material science,2025-06-19T02:30:04.115185,,,,,,,,31.0,1.9949126243591309,smart cities,Neuromorphic Computing,True,1.9949126243591309,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,material science,2025-06-19T02:30:04.115185,,,,,,,,,,,,,,,54.0,1.9592353105545044,healthcare AI,Large Language Models,True,1.9592353105545044,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,material science,2025-06-19T02:30:04.115185,,,,,,,,,,,,,,,,,,,,,,42.0,1.9831546545028687,medical diagnosis,Explainable AI,True,1.9831546545028687,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,material science,2025-06-19T02:30:04.115185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.932039499282837,healthcare AI,Quantum Computing,True,1.932039499282837,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,material science,2025-06-19T02:30:04.115185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,1.9919679164886475,space exploration,Self-Supervised Learning,True,1.9919679164886475,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,material science,2025-06-19T02:30:04.115185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.972429633140564,material science,Graph Neural Networks,False,1.972429633140564,same_domain,,,,,,,,,,,,,,,,,,,,,
62,material science,2025-06-19T02:30:04.115185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,1.8949358463287354,drug discovery,Neuromorphic Computing,True,1.8949358463287354,cross_domain,,,,,,,,,,,,,,
62,material science,2025-06-19T02:30:04.115185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.9446327686309814,financial prediction,Edge AI,True,1.9446327686309814,cross_domain,,,,,,,
62,material science,2025-06-19T02:30:04.115185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,1.9776214361190796,space exploration,Edge AI,True,1.9776214361190796,cross_domain
63,energy optimization,2025-06-19T02:30:04.159652,58.0,2.004467487335205,environmental monitoring,Graph Neural Networks,True,2.004467487335205,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,energy optimization,2025-06-19T02:30:04.159652,,,,,,,,54.0,1.9761799573898315,healthcare AI,Large Language Models,True,1.9761799573898315,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,energy optimization,2025-06-19T02:30:04.159652,,,,,,,,,,,,,,,42.0,1.982978105545044,medical diagnosis,Explainable AI,True,1.982978105545044,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,energy optimization,2025-06-19T02:30:04.159652,,,,,,,,,,,,,,,,,,,,,,49.0,1.9306474924087524,drug discovery,Neuromorphic Computing,True,1.9306474924087524,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,energy optimization,2025-06-19T02:30:04.159652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9547107219696045,healthcare AI,Quantum Computing,True,1.9547107219696045,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,energy optimization,2025-06-19T02:30:04.159652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.9848061800003052,material science,Graph Neural Networks,True,1.9848061800003052,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,energy optimization,2025-06-19T02:30:04.159652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.9697949886322021,financial prediction,Edge AI,True,1.9697949886322021,cross_domain,,,,,,,,,,,,,,,,,,,,,
